passiveTrial.started,passive.sessionIndex,passive.movie,passive.sound,passiveTrial.stopped,passiveSelfPaceKey.keys,passiveSelfPaceKey.rt,passiveSelfPaceKey.duration,passiveTrials_s1.thisRepN,passiveTrials_s1.thisTrialN,passiveTrials_s1.thisN,passiveTrials_s1.thisIndex,passiveTrials_s1.ran,sessionIndex,passiveMovie,passiveSound,participant,születési dátum (ÉÉÉÉ.HH.NN),date,expName,psychopyVersion,OS,frameRate,comprehensionTrial.started,comprehension.sessionIndex,comprehension.correctPosition,comprehension.response,comprehension.rt,comprehension.correct,comprehension.t_sentenceAudioEnd,comprehension.t_lastChoiceClick,comprehensionTrial.stopped,comprehensionTrials_s1.thisRepN,comprehensionTrials_s1.thisTrialN,comprehensionTrials_s1.thisN,comprehensionTrials_s1.thisIndex,comprehensionTrials_s1.ran,sentence,video_correct,video_incorrect,productionTrial.started,production.sessionIndex,production.video,production.correct_words,production.all_words,production.correct_words_form,production.all_words_form,production.correct,production.t_firstVideoEnd,production.t_lastWordClick,production.response,productionTrial.stopped,productionTrials_s1.thisRepN,productionTrials_s1.thisTrialN,productionTrials_s1.thisN,productionTrials_s1.thisIndex,productionTrials_s1.ran,video,correct_words,all_words,sentence_form,correct_words_form,all_words_form,familiarityTrial.started,familiarity.testName,familiarity.thisN,familiarity.sessionIndex,familiarity.audio,familiarity.previous_encounters,familiarity.playAttemptTime,familiarity.rating,familiarity.playClickCount,familiarity.t_audioEnd,familiarity.t_lastLikertClick,familiarityTrial.stopped,chunkTest_s1.thisRepN,chunkTest_s1.thisTrialN,chunkTest_s1.thisN,chunkTest_s1.thisIndex,chunkTest_s1.ran,audio,previous_encounters,GJTest_s1.thisRepN,GJTest_s1.thisTrialN,GJTest_s1.thisN,GJTest_s1.thisIndex,GJTest_s1.ran,passiveTrials_s2.thisRepN,passiveTrials_s2.thisTrialN,passiveTrials_s2.thisN,passiveTrials_s2.thisIndex,passiveTrials_s2.ran,comprehensionTrials_s2.thisRepN,comprehensionTrials_s2.thisTrialN,comprehensionTrials_s2.thisN,comprehensionTrials_s2.thisIndex,comprehensionTrials_s2.ran,productionTrials_s2.thisRepN,productionTrials_s2.thisTrialN,productionTrials_s2.thisN,productionTrials_s2.thisIndex,productionTrials_s2.ran,chunkTest_s2.thisRepN,chunkTest_s2.thisTrialN,chunkTest_s2.thisN,chunkTest_s2.thisIndex,chunkTest_s2.ran,GJTest_s2.thisRepN,GJTest_s2.thisTrialN,GJTest_s2.thisN,GJTest_s2.thisIndex,GJTest_s2.ran
224.749,1,Ab-SBJ-N2-HIDE-INTR.mp4,Ab-SBJ-N2-HIDE-INTR.mp3,232.385,mouse_continue,7.637,,0,23,23,23,1,1,Ab-SBJ-N2-HIDE-INTR.mp4,Ab-SBJ-N2-HIDE-INTR.mp3,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232.388,1,Ab-OBJ-N5-SBJ-N2-REVEAL-TR-Ab-LOC-N1.mp4,Ab-OBJ-N5-SBJ-N2-REVEAL-TR-Ab-LOC-N1.mp3,240.591,mouse_continue,8.204,,0,24,24,24,1,1,Ab-OBJ-N5-SBJ-N2-REVEAL-TR-Ab-LOC-N1.mp4,Ab-OBJ-N5-SBJ-N2-REVEAL-TR-Ab-LOC-N1.mp3,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240.593,1,Ab-SBJ-N1-JUMP-INTR.mp4,Ab-SBJ-N1-JUMP-INTR.mp3,250.414,mouse_continue,9.82,,0,25,25,25,1,1,Ab-SBJ-N1-JUMP-INTR.mp4,Ab-SBJ-N1-JUMP-INTR.mp3,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250.419,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,OBJ-N5-SBJ-N2-PUSH-TR.mp3,257.795,mouse_continue,7.377,,0,26,26,26,1,1,OBJ-N5-SBJ-N2-PUSH-TR.mp4,OBJ-N5-SBJ-N2-PUSH-TR.mp3,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257.797,1,Ab-SBJ-N4-JUMP-INTR.mp4,Ab-SBJ-N4-JUMP-INTR.mp3,265.202,mouse_continue,7.405,,0,27,27,27,1,1,Ab-SBJ-N4-JUMP-INTR.mp4,Ab-SBJ-N4-JUMP-INTR.mp3,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265.203,1,Ab-OBJ-N5-Ab-SBJ-N2-REVEAL-TR.mp4,Ab-OBJ-N5-Ab-SBJ-N2-REVEAL-TR.mp3,281.203,mouse_continue,16,,0,28,28,28,1,1,Ab-OBJ-N5-Ab-SBJ-N2-REVEAL-TR.mp4,Ab-OBJ-N5-Ab-SBJ-N2-REVEAL-TR.mp3,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281.209,1,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N4.mp4,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N4.mp3,286.729,mouse_continue,5.52,,0,29,29,29,1,1,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N4.mp4,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N4.mp3,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286.73,1,OBJ-N5-Ab-SBJ-N2-HIDE-TR-Ab-LOC-N3.mp4,OBJ-N5-Ab-SBJ-N2-HIDE-TR-Ab-LOC-N3.mp3,295.16,mouse_continue,8.43,,0,30,30,30,1,1,OBJ-N5-Ab-SBJ-N2-HIDE-TR-Ab-LOC-N3.mp4,OBJ-N5-Ab-SBJ-N2-HIDE-TR-Ab-LOC-N3.mp3,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295.162,1,Ab-SBJ-N3-GO-INTR.mp4,Ab-SBJ-N3-GO-INTR.mp3,300.865,mouse_continue,5.704,,0,31,31,31,1,1,Ab-SBJ-N3-GO-INTR.mp4,Ab-SBJ-N3-GO-INTR.mp3,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.867,1,SBJ-N5-HIDE-INTR.mp4,SBJ-N5-HIDE-INTR.mp3,306.529,mouse_continue,5.663,,0,32,32,32,1,1,SBJ-N5-HIDE-INTR.mp4,SBJ-N5-HIDE-INTR.mp3,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306.53,1,Ab-SBJ-N5-HIDE-INTR-LOC-N2.mp4,Ab-SBJ-N5-HIDE-INTR-LOC-N2.mp3,312.479,mouse_continue,5.948,,0,33,33,33,1,1,Ab-SBJ-N5-HIDE-INTR-LOC-N2.mp4,Ab-SBJ-N5-HIDE-INTR-LOC-N2.mp3,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312.482,1,SBJ-N3-JUMP-INTR-Aa-LOC-N4.mp4,SBJ-N3-JUMP-INTR-Aa-LOC-N4.mp3,318.554,mouse_continue,6.071,,0,34,34,34,1,1,SBJ-N3-JUMP-INTR-Aa-LOC-N4.mp4,SBJ-N3-JUMP-INTR-Aa-LOC-N4.mp3,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318.555,1,Ab-SBJ-N5-GO-INTR-Aa-LOC-N3.mp4,Ab-SBJ-N5-GO-INTR-Aa-LOC-N3.mp3,331.882,mouse_continue,13.328,,0,35,35,35,1,1,Ab-SBJ-N5-GO-INTR-Aa-LOC-N3.mp4,Ab-SBJ-N5-GO-INTR-Aa-LOC-N3.mp3,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331.885,1,Ab-SBJ-N4-HIDE-INTR-Aa-LOC-N3.mp4,Ab-SBJ-N4-HIDE-INTR-Aa-LOC-N3.mp3,337.508,mouse_continue,5.624,,0,36,36,36,1,1,Ab-SBJ-N4-HIDE-INTR-Aa-LOC-N3.mp4,Ab-SBJ-N4-HIDE-INTR-Aa-LOC-N3.mp3,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337.509,1,Aa-SBJ-N1-GO-INTR-Aa-LOC-N4.mp4,Aa-SBJ-N1-GO-INTR-Aa-LOC-N4.mp3,345.93,mouse_continue,8.42,,0,37,37,37,1,1,Aa-SBJ-N1-GO-INTR-Aa-LOC-N4.mp4,Aa-SBJ-N1-GO-INTR-Aa-LOC-N4.mp3,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345.934,1,Ab-SBJ-N1-JUMP-INTR-LOC-N4.mp4,Ab-SBJ-N1-JUMP-INTR-LOC-N4.mp3,363.509,mouse_continue,17.576,,0,38,38,38,1,1,Ab-SBJ-N1-JUMP-INTR-LOC-N4.mp4,Ab-SBJ-N1-JUMP-INTR-LOC-N4.mp3,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363.511,1,Ab-OBJ-N5-Ab-SBJ-N3-REVEAL-TR.mp4,Ab-OBJ-N5-Ab-SBJ-N3-REVEAL-TR.mp3,374.301,mouse_continue,10.791,,0,39,39,39,1,1,Ab-OBJ-N5-Ab-SBJ-N3-REVEAL-TR.mp4,Ab-OBJ-N5-Ab-SBJ-N3-REVEAL-TR.mp3,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374.304,1,Ab-OBJ-N5-SBJ-N4-PUSH-TR-LOC-N2.mp4,Ab-OBJ-N5-SBJ-N4-PUSH-TR-LOC-N2.mp3,384.928,mouse_continue,10.625,,0,40,40,40,1,1,Ab-OBJ-N5-SBJ-N4-PUSH-TR-LOC-N2.mp4,Ab-OBJ-N5-SBJ-N4-PUSH-TR-LOC-N2.mp3,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384.931,1,Ab-OBJ-N5-SBJ-N4-REVEAL-TR.mp4,Ab-OBJ-N5-SBJ-N4-REVEAL-TR.mp3,400.94,mouse_continue,16.009,,0,41,41,41,1,1,Ab-OBJ-N5-SBJ-N4-REVEAL-TR.mp4,Ab-OBJ-N5-SBJ-N4-REVEAL-TR.mp3,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,408.365,1,2,2,43.717,1,28.979,43.717,453.865,0,0,0,0,1,Ab-SBJ-N3-REVEAL-INTR-Ab-LOC-N2.mp3,Ab-SBJ-N3-REVEAL-INTR-Ab-LOC-N2.mp4,Aa-SBJ-N3-HIDE-INTR-Ab-LOC-N2.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,453.866,1,1,1,30.555,1,30.165,30.555,486.576,0,1,1,1,1,OBJ-N5-Ab-SBJ-N3-PUSH-TR-Ab-LOC-N2.mp3,OBJ-N5-Ab-SBJ-N3-PUSH-TR-Ab-LOC-N2.mp4,OBJ-N5-Ab-SBJ-N3-REVEAL-TR-Ab-LOC-N2.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,486.579,1,1,1,18.605,1,18.372,18.605,506.965,0,2,2,2,1,SBJ-N5-REVEAL-INTR-LOC-N4.mp3,SBJ-N5-REVEAL-INTR-LOC-N4.mp4,SBJ-N4-HIDE-INTR-LOC-N5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,506.968,1,1,1,22.407,1,21.7,22.407,531.198,0,3,3,3,1,OBJ-N5-SBJ-N1-REVEAL-TR-Ab-LOC-N4.mp3,OBJ-N5-SBJ-N1-REVEAL-TR-Ab-LOC-N4.mp4,OBJ-N5-Aa-SBJ-N4-REVEAL-TR-LOC-N1.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,531.199,1,2,2,31.393,1,20.877,31.393,564.421,0,4,4,4,1,Ab-SBJ-N4-REVEAL-INTR-LOC-N5.mp3,Ab-SBJ-N4-REVEAL-INTR-LOC-N5.mp4,Aa-SBJ-N4-REVEAL-INTR-LOC-N5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,564.423,1,1,1,26.067,1,23.161,26.067,592.715,0,5,5,5,1,Ab-OBJ-N5-Ab-SBJ-N2-HIDE-TR-LOC-N4.mp3,Ab-OBJ-N5-Ab-SBJ-N2-HIDE-TR-LOC-N4.mp4,Ab-OBJ-N2-Ab-SBJ-N5-HIDE-TR-LOC-N4.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,592.716,1,1,1,16.917,1,,16.917,611.428,0,6,6,6,1,OBJ-N5-SBJ-N1-REVEAL-TR-Ab-LOC-N2.mp3,OBJ-N5-SBJ-N1-REVEAL-TR-Ab-LOC-N2.mp4,OBJ-N5-SBJ-N1-HIDE-TR-Aa-LOC-N2.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,611.431,1,1,1,23.155,1,21.491,23.155,636.332,0,7,7,7,1,Ab-OBJ-N5-Ab-SBJ-N4-PUSH-TR.mp3,Ab-OBJ-N5-Ab-SBJ-N4-PUSH-TR.mp4,Ab-OBJ-N5-Ab-SBJ-N4-REVEAL-TR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,636.334,1,1,1,18.605,1,18.087,18.605,657.03,0,8,8,8,1,Ab-SBJ-N3-REVEAL-INTR-LOC-N5.mp3,Ab-SBJ-N3-REVEAL-INTR-LOC-N5.mp4,SBJ-N5-REVEAL-INTR-Aa-LOC-N3.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,657.032,1,2,2,19.525,1,17.374,19.525,678.306,0,9,9,9,1,SBJ-N3-JUMP-INTR.mp3,SBJ-N3-JUMP-INTR.mp4,SBJ-N3-GO-INTR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,678.308,1,2,2,18.465,1,17.636,18.465,698.438,0,10,10,10,1,Ab-SBJ-N5-HIDE-INTR.mp3,Ab-SBJ-N5-HIDE-INTR.mp4,Aa-SBJ-N5-HIDE-INTR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,698.44,1,2,2,21.918,1,21.673,21.918,722.098,0,11,11,11,1,SBJ-N2-REVEAL-INTR-Ab-LOC-N3.mp3,SBJ-N2-REVEAL-INTR-Ab-LOC-N3.mp4,Ab-SBJ-N3-GO-INTR-LOC-N2.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,722.099,1,1,1,21.479,1,20.694,21.479,745.423,0,12,12,12,1,Ab-OBJ-N5-Ab-SBJ-N3-HIDE-TR-LOC-N4.mp3,Ab-OBJ-N5-Ab-SBJ-N3-HIDE-TR-LOC-N4.mp4,Ab-OBJ-N5-SBJ-N4-HIDE-TR-Ab-LOC-N3.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,745.425,1,1,1,20.009,1,19.102,20.009,767.289,0,13,13,13,1,Ab-OBJ-N5-Ab-SBJ-N2-HIDE-TR.mp3,Ab-OBJ-N5-Ab-SBJ-N2-HIDE-TR.mp4,Aa-OBJ-N5-Ab-SBJ-N2-REVEAL-TR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,767.29,1,2,2,17.785,1,18.374,17.785,787.025,0,14,14,14,1,Ab-SBJ-N2-GO-INTR.mp3,Ab-SBJ-N2-GO-INTR.mp4,Aa-SBJ-N2-GO-INTR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,787.028,1,2,2,18.202,1,17.954,18.202,807.054,0,15,15,15,1,SBJ-N5-REVEAL-INTR-Ab-LOC-N4.mp3,SBJ-N5-REVEAL-INTR-Ab-LOC-N4.mp4,Aa-SBJ-N4-REVEAL-INTR-LOC-N5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,807.057,1,1,1,22.242,1,22.346,22.242,831.01,0,16,16,16,1,OBJ-N5-SBJ-N2-PUSH-TR.mp3,OBJ-N5-SBJ-N2-PUSH-TR.mp4,OBJ-N2-SBJ-N5-HIDE-TR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,831.011,1,1,2,27.983,0,27.315,27.983,860.955,0,17,17,17,1,Ab-OBJ-N5-SBJ-N1-REVEAL-TR-Ab-LOC-N2.mp3,Ab-OBJ-N5-SBJ-N1-REVEAL-TR-Ab-LOC-N2.mp4,Ab-OBJ-N5-Ab-SBJ-N2-REVEAL-TR-LOC-N1.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,860.957,1,2,2,17.197,1,16.867,17.197,879.849,0,18,18,18,1,SBJ-N1-HIDE-INTR.mp3,SBJ-N1-HIDE-INTR.mp4,SBJ-N1-GO-INTR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,879.85,1,1,1,25.896,1,25.796,25.896,907.553,0,19,19,19,1,Ab-OBJ-N5-Ab-SBJ-N1-HIDE-TR.mp3,Ab-OBJ-N5-Ab-SBJ-N1-HIDE-TR.mp4,Ab-OBJ-N5-Aa-SBJ-N1-PUSH-TR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,907.555,1,2,2,31.197,1,29.111,31.197,940.505,0,20,20,20,1,OBJ-N5-Ab-SBJ-N1-REVEAL-TR-Ab-LOC-N2.mp3,OBJ-N5-Ab-SBJ-N1-REVEAL-TR-Ab-LOC-N2.mp4,Ab-OBJ-N1-SBJ-N5-REVEAL-TR-Aa-LOC-N2.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,940.509,1,1,1,27.001,1,27.325,27.001,969.24,0,21,21,21,1,Ab-OBJ-N5-Ab-SBJ-N4-PUSH-TR.mp3,Ab-OBJ-N5-Ab-SBJ-N4-PUSH-TR.mp4,Aa-OBJ-N5-Ab-SBJ-N4-PUSH-TR.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,,,ALP1109,19650915,2026-04-28_14h13.26.715,BrocantoHPilot1WOSession3,2025.2.4,Win32,59.95203837,969.241,1,2,2,39.536,1,25.026,39.536,1010.572,0,22,22,22,1,OBJ-N5-Ab-SBJ-N3-REVEAL-TR-Ab-LOC-N1.mp3,OBJ-N5-Ab-SBJ-N3-REVEAL-TR-Ab-LOC-N1.mp4,Ab-OBJ-N1-Ab-SBJ-N3-PUSH-TR-LOC-N5.mp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
